Material ID,Packaging Type,Material Type,Suitable Product Categories,Recommended Packaging Use Cases,Supplier Region,Recyclability (%),Recyclability Category,Recycled Content (%),Reusability (%),Biodegradation Time (days),End-of-Life Disposal (%),Carbon Footprint (kg CO2/unit),CO2 Emission per kg (estimated),Waste Reduction Impact (%),Sustainability Target Progress (%),Load Handling Score,Moisture Resistance Score,Thermal Resistance Score,Cost per Unit (USD),Annual Usage (units),Total Material Weight (tons),Supplier Sustainability Compliance (%)
0.09181141439205956,1.0,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.9333333333333331,0.0,0.7123287671232876,0.979381443298969,0.39966255404407885,0.25,0.9523809523809522,0.888888888888889,1.0,0.3913043478260869,0.8888888888888888,0.8888888888888888,0.875,0.9374514374514376,0.09548705741014715,0.9781685870224378,0.6216216216216217
0.09429280397022333,0.2,0.0,0.0,0.4,0.0,1.0,0.0,0.7534246575342465,0.4948453608247423,0.0012487720408265205,0.12499999999999999,0.18154761904761907,0.09090909090909091,0.5384615384615385,0.9130434782608696,0.3333333333333333,0.4444444444444445,0.375,0.12043512043512045,0.9777523165400402,0.16413988275722657,0.5405405405405406
0.0967741935483871,0.2,0.0,0.0,0.4,0.6000000000000001,1.0,0.0,0.8082191780821917,0.48453608247422675,0.0017815814449125029,0.12499999999999999,0.1369047619047619,0.07070707070707069,0.6307692307692307,0.8043478260869565,0.3333333333333333,0.4444444444444445,0.125,0.09246309246309246,0.9195078812418657,0.1417020416413988,0.6216216216216217
0.09925558312655086,0.6000000000000001,0.6666666666666666,0.8,0.0,0.2,0.6888888888888889,1.0,0.3835616438356165,0.9484536082474226,0.07474871931489592,0.3333333333333333,0.22619047619047622,0.3737373737373737,0.8769230769230769,0.7391304347826089,0.6666666666666665,0.6666666666666665,0.625,0.5730380730380732,0.39510773440715485,0.17525773195876287,0.9189189189189191
0.10173697270471464,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.8444444444444446,0.0,0.6438356164383561,0.9999999999999999,0.36499664219073463,0.2916666666666667,0.943452380952381,0.8653198653198654,0.9846153846153847,0.5434782608695652,0.8888888888888888,1.0,1.0,0.9502719502719504,0.06155934013370859,0.9696785930867191,0.45945945945945943
0.10421836228287841,0.8,0.3333333333333333,0.4,1.0,0.6000000000000001,1.0,0.0,0.9589041095890409,0.30927835051546393,0.0006993123428628515,0.0,0.09226190476190477,0.010101010101010097,0.6000000000000001,0.8043478260869565,0.0,0.2222222222222222,0.0,0.05982905982905984,0.6364506045807979,0.0818677986658581,0.32432432432432434
0.10669975186104218,1.0,1.0,0.6000000000000001,0.6000000000000001,0.6000000000000001,0.7555555555555555,0.0,0.6712328767123288,0.9690721649484536,0.9416518201546258,0.25,0.994047619047619,0.9057239057239059,0.9076923076923078,0.36956521739130443,0.8888888888888888,0.8888888888888888,1.0,0.9331779331779333,0.04852219762617219,0.9824135839902971,0.5945945945945945
0.10918114143920596,0.8,0.3333333333333333,0.4,1.0,0.4,1.0,0.0,0.8630136986301369,0.29896907216494845,0.00040515715102371557,0.0,0.053571428571428575,0.010101010101010097,0.6923076923076923,0.8913043478260869,0.1111111111111111,0.0,0.125,0.06293706293706294,0.7052738133641834,0.11522134627046694,0.5675675675675673
0.11166253101736973,0.6000000000000001,0.6666666666666666,0.8,0.0,1.0,0.6444444444444444,1.0,0.3972602739726027,0.9484536082474226,0.09046659673543239,0.3333333333333333,0.2767857142857143,0.4107744107744108,0.8307692307692309,0.7826086956521741,0.6666666666666665,0.7777777777777777,0.75,0.5578865578865579,0.4143853521252099,0.19567414594703858,0.8648648648648647
0.1141439205955335,0.4,0.6666666666666666,0.2,0.2,0.4,0.5555555555555556,1.0,0.2876712328767123,0.9072164948453608,0.5491266920861153,0.4166666666666667,0.17261904761904762,0.38047138047138046,0.8153846153846154,0.8043478260869565,0.7777777777777777,0.7777777777777777,0.75,0.4487179487179488,0.5109069268162453,0.2231655548817465,0.8108108108108107
0.11662531017369727,0.2,0.0,0.0,0.4,0.4,1.0,0.0,0.7534246575342465,0.5051546391752577,0.0003274557795945098,0.12499999999999999,0.16369047619047616,0.07070707070707069,0.5230769230769231,0.673913043478261,0.3333333333333333,0.3333333333333333,0.25,0.11732711732711734,0.9082728010945861,0.14594703860925812,0.7027027027027029
0.11910669975186104,0.6000000000000001,0.6666666666666666,0.8,0.0,0.4,0.7333333333333334,1.0,0.41095890410958896,0.9381443298969072,0.3552007192926955,0.3333333333333333,0.26190476190476186,0.39057239057239057,0.7846153846153847,0.6086956521739131,0.8888888888888888,0.8888888888888888,0.625,0.5543900543900545,0.40446288530206786,0.15868202951283605,0.8918918918918919
0.12158808933002481,0.2,0.0,0.0,0.4,1.0,0.8444444444444446,0.0,0.7671232876712328,0.4742268041237113,0.0014818761551141377,0.12499999999999999,0.1875,0.07070707070707069,0.41538461538461546,0.7391304347826089,0.4444444444444445,0.4444444444444445,0.125,0.09595959595959598,0.9488859472507424,0.14251061249241964,0.8108108108108107
0.12406947890818859,0.0,0.6666666666666666,1.0,0.8,0.8,0.5111111111111111,1.0,0.0410958904109589,0.07216494845360824,0.3552784206641247,0.9583333333333331,0.5446428571428572,0.39057239057239057,0.12307692307692308,0.1304347826086958,0.8888888888888888,0.8888888888888888,0.75,0.03768453768453769,0.13800238050213023,0.03436426116838488,0.2432432432432432
0.12655086848635236,0.4,0.6666666666666666,0.2,0.2,0.2,0.5777777777777777,1.0,0.2054794520547945,0.8865979381443299,0.38472724043579365,0.4583333333333333,0.20833333333333331,0.430976430976431,0.8461538461538463,0.6304347826086958,0.8888888888888888,0.8888888888888888,0.625,0.4300699300699301,0.5333214679021546,0.23024054982817865,0.7297297297297296
0.12903225806451613,0.4,0.6666666666666666,0.2,0.2,0.4,0.5333333333333332,1.0,0.27397260273972607,0.8865979381443299,0.39102105152155936,0.4166666666666667,0.18154761904761907,0.4006734006734007,0.7384615384615385,0.7173913043478262,0.8888888888888888,0.7777777777777777,0.75,0.45182595182595187,0.5116855957373438,0.2150798463715383,0.8918918918918919
0.1315136476426799,0.6000000000000001,0.6666666666666666,0.8,0.0,0.2,0.711111111111111,1.0,0.3835616438356165,0.9381443298969072,0.49913140966938063,0.3333333333333333,0.26190476190476186,0.4478114478114479,0.8615384615384616,0.8043478260869565,0.8888888888888888,0.6666666666666665,0.5,0.5804195804195805,0.4167881019388856,0.1609055993531433,0.9999999999999998
0.13399503722084366,0.4,0.6666666666666666,0.2,0.2,1.0,0.5555555555555556,1.0,0.2602739726027397,0.8969072164948454,0.29480455330036576,0.4166666666666667,0.19345238095238093,0.44444444444444453,0.7846153846153847,0.6086956521739131,0.6666666666666665,0.8888888888888888,0.625,0.4658119658119658,0.4570675328431427,0.1888012937133616,0.6756756756756757
0.13647642679900746,0.8,0.3333333333333333,0.4,1.0,0.2,1.0,0.0,0.9041095890410957,0.27835051546391754,0.0008047642040882022,0.08333333333333333,0.047619047619047616,0.0033670033670033517,0.7076923076923078,1.0,0.0,0.1111111111111111,0.0,0.09324009324009325,0.6351713627818503,0.08631493834647261,0.45945945945945943
0.13895781637717122,0.4,0.6666666666666666,0.2,0.2,0.4,0.5555555555555556,1.0,0.2876712328767123,0.9484536082474226,0.36646741814993034,0.4166666666666667,0.20238095238095238,0.39730639730639733,0.7692307692307692,0.4782608695652175,0.7777777777777777,0.7777777777777777,0.75,0.4475524475524476,0.5088490160961989,0.21063270669092377,0.8378378378378379
0.141439205955335,0.2,0.0,0.0,0.4,1.0,1.0,0.0,0.780821917808219,0.48453608247422675,0.0004662082285752344,0.12499999999999999,0.1369047619047619,0.0808080808080808,0.6000000000000001,0.8043478260869565,0.4444444444444445,0.4444444444444445,0.375,0.10062160062160062,0.9236125788402282,0.1681827370123307,0.5405405405405406
0.14392059553349876,0.2,0.0,0.0,0.4,0.2,0.8888888888888888,0.0,0.821917808219178,0.44329896907216493,0.0006493614612297907,0.12499999999999999,0.15773809523809523,0.08417508417508418,0.5076923076923077,0.7608695652173914,0.4444444444444445,0.4444444444444445,0.375,0.10489510489510491,0.9999999999999999,0.10390135435617547,0.5945945945945945
0.14640198511166252,0.2,0.0,0.0,0.4,0.8,1.0,0.0,0.780821917808219,0.48453608247422675,0.0010378683183758194,0.16666666666666669,0.12797619047619047,0.08754208754208756,0.5692307692307692,0.7391304347826089,0.3333333333333333,0.3333333333333333,0.375,0.10644910644910648,0.958597061081015,0.16272488376794014,0.7297297297297296
0.1488833746898263,0.2,0.0,0.0,0.4,0.6000000000000001,0.911111111111111,0.0,0.821917808219178,0.4742268041237113,0.001420825077562619,0.16666666666666669,0.18154761904761907,0.08417508417508418,0.6307692307692307,0.7608695652173914,0.5555555555555556,0.3333333333333333,0.25,0.1324786324786325,0.9646150594569339,0.13139276329088334,0.4864864864864866
0.1513647642679901,0.8,0.3333333333333333,0.4,1.0,0.8,0.8888888888888888,0.0,0.8630136986301369,0.24742268041237114,7.215127346997676e-05,0.04166666666666667,0.0,0.0,0.6923076923076923,1.0,0.1111111111111111,0.1111111111111111,0.25,0.05516705516705517,0.6770526268952245,0.11077420658985244,0.6216216216216217
0.15384615384615385,1.0,1.0,0.6000000000000001,0.6000000000000001,0.2,0.5777777777777777,0.0,0.6712328767123288,0.9278350515463918,0.9995393418693841,0.25,0.9732142857142857,0.888888888888889,1.0,0.36956521739130443,0.8888888888888888,0.8888888888888888,1.0,0.9763014763014765,0.05160350178537659,0.988275722660198,0.783783783783784
0.15632754342431762,0.0,0.6666666666666666,1.0,0.8,0.4,0.3111111111111111,1.0,0.136986301369863,0.07216494845360824,0.09426286373954501,0.9999999999999999,0.5148809523809523,0.43434343434343436,0.1076923076923077,0.19565217391304346,0.7777777777777777,0.6666666666666665,0.75,0.0,0.1575247227382449,0.011117849201536283,0.2432432432432432
0.1588089330024814,0.6000000000000001,0.6666666666666666,0.8,0.0,0.4,0.5555555555555556,1.0,0.41095890410958896,0.9999999999999999,0.22200391836915923,0.3333333333333333,0.23511904761904762,0.43434343434343436,0.8923076923076922,0.6304347826086958,0.8888888888888888,0.6666666666666665,0.75,0.5586635586635588,0.334238072460705,0.1811198706286638,0.9459459459459458
0.16129032258064516,0.2,0.0,0.0,0.4,1.0,1.0,0.0,0.7397260273972601,0.48453608247422675,0.001398624685725703,0.12499999999999999,0.1369047619047619,0.09090909090909091,0.6153846153846154,0.8260869565217392,0.5555555555555556,0.2222222222222222,0.375,0.11732711732711734,0.9801773140371758,0.13402061855670103,0.5405405405405406
0.16377171215880892,0.4,0.6666666666666666,0.2,0.2,1.0,0.6444444444444444,1.0,0.2876712328767123,0.8865979381443299,0.2823889841655705,0.375,0.20238095238095238,0.4242424242424243,0.7846153846153847,0.6086956521739131,0.7777777777777777,0.8888888888888888,0.5,0.43240093240093247,0.512175044773463,0.21811198706286636,0.7297297297297296
0.1662531017369727,0.2,0.0,0.0,0.4,0.4,0.9333333333333331,0.0,0.8630136986301369,0.5257731958762887,0.0007603634204143702,0.12499999999999999,0.16369047619047616,0.06734006734006734,0.6000000000000001,0.9130434782608696,0.5555555555555556,0.4444444444444445,0.375,0.09634809634809637,0.9786088523532487,0.12876490802506568,0.4054054054054055
0.1687344913151365,0.4,0.6666666666666666,0.2,0.2,0.4,0.5999999999999999,1.0,0.24657534246575336,0.8247422680412371,0.12052037718465732,0.4166666666666667,0.17559523809523808,0.42760942760942766,0.8,0.5,0.8888888888888888,0.7777777777777777,0.625,0.48640248640248646,0.4987263201219173,0.20315342631898117,0.5135135135135134
0.17121588089330025,0.0,0.6666666666666666,1.0,0.8,0.0,0.3999999999999999,1.0,0.1506849315068493,0.10309278350515463,0.2930063215615755,0.9583333333333331,0.48511904761904756,0.45117845117845123,0.1692307692307693,0.04347826086956541,0.8888888888888888,0.8888888888888888,0.5,0.07031857031857033,0.14387576893555956,0.04608853850818678,0.16216216216216206
0.17369727047146402,0.0,0.6666666666666666,1.0,0.8,0.2,0.28888888888888875,1.0,0.0958904109589041,0.061855670103092786,0.3394384410884852,0.9999999999999999,0.5029761904761905,0.3838383838383838,0.12307692307692308,0.17391304347826098,0.6666666666666665,0.8888888888888888,0.75,0.04895104895104896,0.14713505456244366,0.02466141095613503,0.29729729729729715
0.1761786600496278,0.0,0.6666666666666666,1.0,0.8,0.4,0.3999999999999999,1.0,0.1506849315068493,0.05154639175257732,0.3926194797338173,0.9583333333333331,0.47916666666666663,0.3636363636363637,0.0,0.15217391304347827,0.6666666666666665,0.7777777777777777,0.5,0.06604506604506605,0.1926093195546014,0.022437841115827774,0.0
0.17866004962779156,0.4,0.6666666666666666,0.2,0.2,1.0,0.8222222222222224,1.0,0.2876712328767123,0.9381443298969072,0.25868451578170354,0.4583333333333333,0.19940476190476192,0.4006734006734007,0.8461538461538463,0.4565217391304348,0.8888888888888888,0.7777777777777777,0.625,0.445998445998446,0.4449647930409246,0.21103699211643417,0.6756756756756757
0.18114143920595532,0.2,0.0,0.0,0.4,0.6000000000000001,1.0,0.0,0.7671232876712328,0.44329896907216493,0.0007659135183735993,0.08333333333333333,0.13095238095238093,0.07744107744107745,0.5076923076923077,0.7173913043478262,0.5555555555555556,0.2222222222222222,0.125,0.1013986013986014,0.9118769258150995,0.1374570446735395,0.7297297297297296
0.18362282878411912,0.0,0.6666666666666666,1.0,0.8,0.4,0.5999999999999999,1.0,0.21917808219178087,0.04123711340206185,0.12158599599282928,0.9166666666666666,0.5,0.4410774410774412,0.15384615384615385,0.17391304347826098,0.8888888888888888,0.8888888888888888,0.75,0.02758352758352759,0.1671802173598674,0.0022235698403072594,0.16216216216216206
0.18610421836228289,0.8,0.3333333333333333,0.4,1.0,0.0,0.9777777777777779,0.0,0.9041095890410957,0.3402061855670103,0.0007770137142920572,0.0,0.023809523809523808,0.006734006734006717,0.6307692307692307,0.8043478260869565,0.1111111111111111,0.1111111111111111,0.125,0.03962703962703963,0.6897449303091315,0.07640994542146756,0.4054054054054055
0.18858560794044665,0.4,0.6666666666666666,0.2,0.2,0.2,0.6444444444444444,1.0,0.3150684931506849,0.9381443298969072,0.4663192305344189,0.375,0.21130952380952378,0.42087542087542096,0.7692307692307692,0.6304347826086958,0.8888888888888888,0.7777777777777777,0.75,0.45532245532245536,0.4989932923234368,0.21871841520113197,0.7027027027027029
0.19106699751861042,0.4,0.6666666666666666,0.2,0.2,0.4,0.7333333333333334,1.0,0.24657534246575336,0.865979381443299,0.4348446250076314,0.375,0.1875,0.3872053872053872,0.8307692307692309,0.5652173913043479,0.8888888888888888,0.8888888888888888,0.75,0.4844599844599845,0.46287417822619215,0.22175055589246007,0.6486486486486485
