material_id,material_type,strength_mpa,weight_capacity_kg,biodegradability_percent,co2_emission_kg_per_kg,recyclability_percent,cost_per_kg,industry_use_case,source_type,confidence_level
0.016016016016016016,0.08308308308308308,0.27835051546391754,0.004005340453938584,0.8673469387755102,0.021074099252209384,0.6632653061224489,0.30851063829787234,0.3595166163141994,1.0,0.0
0.017017017017017015,0.01001001001001001,0.6907216494845361,0.012016021361815754,0.01020408163265306,0.5241332426920462,0.9183673469387754,0.46808510638297873,0.3595166163141994,1.0,0.0
0.01801801801801802,0.23123123123123124,0.8969072164948454,0.01535380507343124,0.0,0.15023793337865396,0.9693877551020408,0.3617021276595745,0.2598187311178248,1.0,0.0
0.01901901901901902,0.8628628628628628,0.7938144329896907,0.013351134846461948,0.0,0.3881713120326309,0.9183673469387754,0.29078014184397166,0.38972809667673713,1.0,0.0
0.02002002002002002,0.3133133133133133,0.5876288659793815,0.008678237650200267,0.01020408163265306,0.21821889870836167,0.6122448979591836,0.25531914893617025,0.4501510574018127,0.0,1.0
0.02102102102102102,0.7207207207207207,0.5876288659793815,0.008678237650200267,0.01020408163265306,0.11624745071380013,0.7142857142857142,0.2375886524822695,0.4501510574018127,0.0,1.0
0.022022022022022025,0.3863863863863864,0.48453608247422675,0.0053404539385847796,0.8673469387755102,0.017675050985724,0.7142857142857142,0.34397163120567376,0.3867069486404834,1.0,0.0
0.023023023023023025,0.45545545545545546,0.11340206185567009,0.0053404539385847796,0.8163265306122448,0.04146838885112169,0.8979591836734693,0.11347517730496455,0.3595166163141994,0.0,1.0
0.024024024024024024,0.0990990990990991,0.13402061855670103,0.006675567423230973,0.0510204081632653,0.055064581917063225,0.9387755102040816,0.0851063829787234,0.31722054380664655,0.0,1.0
0.025025025025025023,0.37537537537537535,0.4639175257731959,0.004672897196261683,0.8163265306122448,0.01563562202583277,0.7142857142857142,0.3617021276595745,0.3595166163141994,1.0,0.0
0.02602602602602603,0.6886886886886887,0.12371134020618557,0.008678237650200267,0.0510204081632653,0.036709721278042146,0.9693877551020408,0.08156028368794326,0.4501510574018127,1.0,0.0
0.02702702702702703,0.924924924924925,0.15463917525773196,0.012016021361815754,0.0510204081632653,0.061862678450033994,0.9183673469387754,0.10638297872340426,0.31722054380664655,0.0,1.0
0.028028028028028028,0.9279279279279279,0.09278350515463918,0.0053404539385847796,0.0510204081632653,0.055064581917063225,0.9183673469387754,0.0851063829787234,0.595166163141994,0.0,1.0
0.029029029029029027,0.6606606606606606,0.15463917525773196,0.012016021361815754,0.0510204081632653,0.038069340584636305,0.9693877551020408,0.08865248226950355,0.31722054380664655,0.0,1.0
0.030030030030030033,0.6636636636636637,0.09278350515463918,0.0053404539385847796,0.0510204081632653,0.03467029231815092,0.9693877551020408,0.07092198581560284,0.595166163141994,0.0,1.0
0.031031031031031032,0.91991991991992,0.13402061855670103,0.008678237650200267,0.0510204081632653,0.0584636301835486,0.9183673469387754,0.10283687943262411,0.3595166163141994,0.0,1.0
0.03203203203203203,0.6556556556556556,0.13402061855670103,0.008678237650200267,0.0510204081632653,0.037389530931339225,0.9693877551020408,0.08156028368794326,0.3595166163141994,0.0,1.0
0.03303303303303303,0.95995995995996,0.030927835051546393,0.0026702269692923893,0.0510204081632653,0.044867437117607066,0.8163265306122448,0.0673758865248227,0.5770392749244713,0.0,1.0
0.03403403403403404,0.970970970970971,0.020618556701030924,0.0020026702269692926,0.0510204081632653,0.04146838885112169,0.8673469387755102,0.05673758865248227,0.595166163141994,1.0,0.0
0.035035035035035036,0.7627627627627628,0.030927835051546393,0.0026702269692923893,0.0510204081632653,0.02447314751869477,0.8979591836734693,0.04964539007092199,0.5770392749244713,0.0,1.0
0.036036036036036036,0.7667667667667668,0.020618556701030924,0.0020026702269692926,0.0510204081632653,0.021074099252209384,0.9387755102040816,0.03900709219858156,0.595166163141994,1.0,0.0
0.03703703703703704,0.964964964964965,0.04123711340206185,0.003337783711615487,0.0510204081632653,0.04350781781101292,0.8673469387755102,0.06382978723404255,0.6163141993957704,1.0,0.0
0.03803803803803804,0.7687687687687688,0.04123711340206185,0.003337783711615487,0.0510204081632653,0.023793337865397696,0.9183673469387754,0.04609929078014184,0.6163141993957704,1.0,0.0
0.03903903903903904,0.3733733733733734,0.5051546391752577,0.006008010680907876,0.8163265306122448,0.01563562202583277,0.7142857142857142,0.3687943262411348,0.3595166163141994,1.0,0.0
0.04004004004004004,0.3683683683683684,0.4639175257731959,0.004672897196261683,0.8163265306122448,0.012916383412644464,0.7142857142857142,0.3546099290780142,0.38368580060422963,1.0,0.0
0.04104104104104104,0.3743743743743744,0.48453608247422675,0.0053404539385847796,0.8163265306122448,0.014955812372535696,0.7142857142857142,0.36524822695035464,0.38368580060422963,0.0,1.0
0.042042042042042045,0.3713713713713714,0.5360824742268041,0.006675567423230973,0.7653061224489796,0.021074099252209384,0.6632653061224489,0.3971631205673759,0.31722054380664655,0.0,1.0
0.043043043043043044,0.37037037037037035,0.4329896907216495,0.004672897196261683,0.8673469387755102,0.012916383412644464,0.7142857142857142,0.35815602836879434,0.3595166163141994,1.0,0.0
0.044044044044044044,0.15615615615615616,0.36082474226804123,0.003337783711615487,0.8979591836734693,0.019714479945615225,0.6938775510204082,0.3191489361702128,0.3595166163141994,1.0,0.0
0.04504504504504505,0.15115115115115116,0.4020618556701031,0.004005340453938584,0.836734693877551,0.022433718558803536,0.7142857142857142,0.33333333333333337,0.3595166163141994,0.0,1.0
0.04604604604604605,0.15015015015015015,0.32989690721649484,0.0026702269692923893,0.9183673469387754,0.017675050985724,0.7142857142857142,0.3120567375886525,0.8882175226586103,0.0,1.0
0.04704704704704705,0.15515515515515516,0.38144329896907214,0.004005340453938584,0.8673469387755102,0.021074099252209384,0.7142857142857142,0.3297872340425532,0.7885196374622356,0.0,1.0
0.04804804804804805,0.14914914914914915,0.35051546391752575,0.003337783711615487,0.8979591836734693,0.019034670292318152,0.7142857142857142,0.32269503546099293,0.8368580060422961,0.0,1.0
0.04904904904904905,0.18118118118118118,0.6082474226804123,0.010680907877169559,0.01020408163265306,0.1910265125764786,0.5102040816326531,0.22695035460992907,0.03323262839879154,1.0,0.0
0.05005005005005005,0.1881881881881882,0.5670103092783505,0.008678237650200267,0.01020408163265306,0.17743031951053703,0.5102040816326531,0.21276595744680854,0.054380664652567974,1.0,0.0
0.05105105105105105,0.18218218218218218,0.5360824742268041,0.008010680907877168,0.01020408163265306,0.17063222297756628,0.5102040816326531,0.20567375886524825,0.3413897280966767,0.0,1.0
0.05205205205205205,0.1841841841841842,0.5876288659793815,0.009345794392523364,0.01020408163265306,0.18422841604350781,0.5102040816326531,0.22340425531914893,0.23564954682779457,1.0,0.0
0.05305305305305306,0.1871871871871872,0.6185567010309279,0.010680907877169559,0.01020408163265306,0.19782460910944935,0.5102040816326531,0.23049645390070922,0.08459214501510574,0.0,1.0
0.05405405405405406,0.17217217217217218,0.6701030927835051,0.012016021361815754,0.01020408163265306,0.19782460910944935,0.5612244897959183,0.24822695035460995,0.09365558912386707,1.0,0.0
0.055055055055055056,0.1781781781781782,0.6082474226804123,0.01001335113484646,0.01020408163265306,0.18422841604350781,0.5612244897959183,0.23404255319148937,0.13897280966767372,1.0,0.0
0.056056056056056056,0.17317317317317318,0.5670103092783505,0.009345794392523364,0.01020408163265306,0.17743031951053703,0.5612244897959183,0.22695035460992907,0.00906344410876133,0.0,1.0
0.057057057057057055,0.17717717717717718,0.6907216494845361,0.012683578104138851,0.01020408163265306,0.2046227056424201,0.5612244897959183,0.2517730496453901,0.5498489425981873,0.0,1.0
0.05805805805805806,0.17517517517517517,0.6391752577319587,0.010680907877169559,0.01020408163265306,0.1910265125764786,0.5612244897959183,0.24113475177304966,0.35347432024169184,1.0,0.0
0.05905905905905906,0.7397397397397397,0.5876288659793815,0.008678237650200267,0.01020408163265306,0.10944935418082935,0.7653061224489796,0.2624113475177305,0.08761329305135952,0.0,1.0
0.06006006006006006,0.7407407407407407,0.5670103092783505,0.008010680907877168,0.01020408163265306,0.09585316111488784,0.7142857142857142,0.24822695035460995,0.9214501510574018,0.0,1.0
0.061061061061061066,0.7467467467467468,0.5773195876288659,0.008678237650200267,0.01020408163265306,0.1026512576478586,0.7653061224489796,0.25531914893617025,0.054380664652567974,1.0,0.0
0.06206206206206206,0.7427427427427428,0.5567010309278351,0.008010680907877168,0.01020408163265306,0.09925220938137322,0.7142857142857142,0.2517730496453901,0.3413897280966767,0.0,1.0
0.06306306306306306,0.7447447447447447,0.5876288659793815,0.008678237650200267,0.01020408163265306,0.08905506458191706,0.8163265306122448,0.26595744680851063,0.09667673716012085,0.0,1.0
0.06406406406406406,0.8848848848848849,0.09278350515463918,0.003337783711615487,0.9183673469387754,0.008837525492862,0.8163265306122448,0.12056737588652482,0.3716012084592145,1.0,0.0
0.06506506506506506,0.8778778778778779,0.08247422680412371,0.0026702269692923893,0.9387755102040816,0.006798096532970772,0.8163265306122448,0.1099290780141844,0.3716012084592145,1.0,0.0
0.06606606606606606,0.8788788788788788,0.10309278350515463,0.004005340453938584,0.8979591836734693,0.009517335146159076,0.7959183673469387,0.12411347517730496,0.9425981873111783,0.0,1.0
0.06706706706706705,0.8858858858858859,0.11340206185567009,0.004672897196261683,0.8673469387755102,0.010876954452753232,0.7959183673469387,0.13120567375886527,0.7885196374622356,0.0,1.0
0.06806806806806806,0.8868868868868869,0.07216494845360824,0.0020026702269692926,0.9387755102040816,0.0061182868796736956,0.836734693877551,0.10638297872340426,0.9063444108761329,0.0,1.0
0.06906906906906907,0.985985985985986,0.08247422680412371,0.004005340453938584,0.8673469387755102,0.01563562202583277,0.7653061224489796,0.1382978723404255,0.31722054380664655,1.0,0.0
0.07007007007007006,0.9879879879879879,0.061855670103092786,0.0020026702269692926,0.8979591836734693,0.012916383412644464,0.7653061224489796,0.12765957446808512,0.31722054380664655,1.0,0.0
0.07107107107107107,0.993993993993994,0.07216494845360824,0.0026702269692923893,0.8775510204081632,0.014276002719238616,0.7653061224489796,0.13475177304964542,0.4350453172205438,0.0,1.0
0.07207207207207207,0.991991991991992,0.09278350515463918,0.004005340453938584,0.836734693877551,0.017675050985724,0.7142857142857142,0.1453900709219858,0.4954682779456193,0.0,1.0
0.07307307307307306,0.992992992992993,0.05154639175257732,0.0013351134846461949,0.9183673469387754,0.012236573759347384,0.7959183673469387,0.12056737588652482,0.1903323262839879,0.0,1.0
0.07407407407407407,0.2022022022022022,0.13402061855670103,0.012016021361815754,0.0510204081632653,0.061862678450033994,0.9387755102040816,0.10638297872340426,0.8549848942598187,1.0,0.0
0.07507507507507508,0.19519519519519518,0.15463917525773196,0.01535380507343124,0.0510204081632653,0.06526172671651936,0.9387755102040816,0.11347517730496455,0.49244712990936557,1.0,0.0
0.07607607607607607,0.2032032032032032,0.17525773195876287,0.01869158878504673,0.0510204081632653,0.06866077498300477,0.9387755102040816,0.13120567375886527,0.1299093655589124,0.0,1.0
0.07707707707707707,0.1991991991991992,0.11340206185567009,0.008678237650200267,0.0510204081632653,0.055064581917063225,0.9387755102040816,0.09574468085106384,0.27492447129909364,0.0,1.0
0.07807807807807807,0.2012012012012012,0.13402061855670103,0.012016021361815754,0.0510204081632653,0.04826648538409246,0.9591836734693877,0.09929078014184396,0.4501510574018127,0.0,1.0
0.07907907907907907,0.21521521521521522,0.15463917525773196,0.003337783711615487,0.9183673469387754,0.019714479945615225,0.7142857142857142,0.2730496453900709,0.46827794561933533,0.0,1.0
0.08008008008008008,0.2062062062062062,0.1958762886597938,0.004672897196261683,0.8979591836734693,0.022433718558803536,0.7142857142857142,0.30851063829787234,0.824773413897281,0.0,1.0
0.08108108108108107,0.2122122122122122,0.17525773195876287,0.004005340453938584,0.9183673469387754,0.021074099252209384,0.6938775510204082,0.2978723404255319,0.10876132930513595,0.0,1.0
0.08208208208208208,0.2112112112112112,0.16494845360824742,0.004005340453938584,0.9387755102040816,0.017675050985724,0.7346938775510203,0.3262411347517731,0.7462235649546828,0.0,1.0
0.08308308308308307,0.2092092092092092,0.21649484536082475,0.0053404539385847796,0.8673469387755102,0.02447314751869477,0.7142857142857142,0.34397163120567376,0.1419939577039275,0.0,1.0
0.08408408408408408,0.2822822822822823,0.1958762886597938,0.0053404539385847796,0.9693877551020408,0.012916383412644464,0.8673469387755102,0.2375886524822695,0.4833836858006042,1.0,0.0
0.08508508508508508,0.2832832832832833,0.22680412371134018,0.006675567423230973,0.9693877551020408,0.014276002719238616,0.8673469387755102,0.25531914893617025,0.1419939577039275,1.0,0.0
0.08608608608608607,0.27927927927927926,0.25773195876288657,0.008678237650200267,0.9489795918367346,0.01563562202583277,0.8673469387755102,0.2730496453900709,0.6404833836858006,0.0,1.0
0.08708708708708708,0.28128128128128127,0.24742268041237114,0.008010680907877168,0.8163265306122448,0.027872195785180152,0.7653061224489796,0.28368794326241137,0.5438066465256798,0.0,1.0
0.08808808808808809,0.28428428428428426,0.23711340206185566,0.007343124165554072,0.9795918367346939,0.013596193065941536,0.8979591836734693,0.29078014184397166,0.7522658610271903,0.0,1.0
0.08908908908908908,0.4124124124124124,0.4639175257731959,0.0053404539385847796,0.8163265306122448,0.016995241332426927,0.7142857142857142,0.3617021276595745,0.01812688821752266,0.0,1.0
0.09009009009009009,0.4084084084084084,0.48453608247422675,0.006675567423230973,0.8163265306122448,0.017675050985724,0.7142857142857142,0.37943262411347517,0.3776435045317221,1.0,0.0
0.09109109109109109,0.4114114114114114,0.5051546391752577,0.008010680907877168,0.7959183673469387,0.021074099252209384,0.6938775510204082,0.3971631205673759,0.16314199395770393,0.0,1.0
0.09209209209209208,0.4034034034034034,0.4742268041237113,0.006008010680907876,0.8163265306122448,0.01835486063902108,0.7142857142857142,0.3900709219858156,0.3987915407854985,0.0,1.0
0.09309309309309309,0.4064064064064064,0.4948453608247423,0.006675567423230973,0.8163265306122448,0.017675050985724,0.7142857142857142,0.38652482269503546,0.23867069486404835,0.0,1.0
0.09409409409409408,0.6066066066066066,0.4020618556701031,0.004672897196261683,0.836734693877551,0.013596193065941536,0.7142857142857142,0.3475177304964539,0.8338368580060423,0.0,1.0
0.09509509509509509,0.6116116116116116,0.4536082474226804,0.006008010680907876,0.7959183673469387,0.01563562202583277,0.7142857142857142,0.3617021276595745,0.9758308157099698,0.0,1.0
0.0960960960960961,0.6086086086086087,0.48453608247422675,0.006675567423230973,0.7653061224489796,0.019714479945615225,0.6938775510204082,0.375886524822695,0.311178247734139,0.0,1.0
0.09709709709709709,0.6136136136136137,0.4329896907216495,0.0053404539385847796,0.8163265306122448,0.014276002719238616,0.7142857142857142,0.3546099290780142,0.2326283987915408,1.0,0.0
0.0980980980980981,0.6096096096096096,0.38144329896907214,0.004005340453938584,0.8673469387755102,0.012916383412644464,0.7346938775510203,0.34397163120567376,0.38368580060422963,0.0,1.0
0.09909909909909909,0.09309309309309309,0.25773195876288657,0.003337783711615487,0.8979591836734693,0.019714479945615225,0.6632653061224489,0.2978723404255319,0.9003021148036254,1.0,0.0
0.10010010010010009,0.08608608608608609,0.29896907216494845,0.004005340453938584,0.836734693877551,0.022433718558803536,0.7142857142857142,0.3191489361702128,0.6586102719033232,0.0,1.0
0.1011011011011011,0.08508508508508508,0.27835051546391754,0.004005340453938584,0.8673469387755102,0.021074099252209384,0.6632653061224489,0.30851063829787234,0.8882175226586103,1.0,0.0
0.10210210210210209,0.08708708708708708,0.23711340206185566,0.0026702269692923893,0.9183673469387754,0.017675050985724,0.6938775510204082,0.29078014184397166,0.3806646525679758,0.0,1.0
0.1031031031031031,0.0890890890890891,0.31958762886597936,0.004672897196261683,0.8163265306122448,0.02447314751869477,0.6122448979591836,0.3262411347517731,0.4078549848942598,0.0,1.0
0.1041041041041041,0.02002002002002002,0.5876288659793815,0.006675567423230973,0.01020408163265306,0.4901427600271924,0.9183673469387754,0.3971631205673759,0.3806646525679758,1.0,0.0
0.1051051051051051,0.01901901901901902,0.7422680412371134,0.013351134846461948,0.01020408163265306,0.5377294357579877,0.9183673469387754,0.4858156028368794,0.3776435045317221,1.0,0.0
0.1061061061061061,0.017017017017017015,0.6907216494845361,0.012016021361815754,0.01020408163265306,0.5581237253569,0.8673469387755102,0.5035460992907801,0.8972809667673716,0.0,1.0
0.10710710710710711,0.018018018018018018,0.711340206185567,0.010680907877169559,0.01020408163265306,0.5445275322909585,0.9387755102040816,0.5212765957446809,0.054380664652567974,0.0,1.0
0.1081081081081081,0.015015015015015015,0.7938144329896907,0.01535380507343124,0.01020408163265306,0.5785180149558123,0.9183673469387754,0.5390070921985816,0.56797583081571,0.0,1.0
0.1091091091091091,0.23523523523523523,0.845360824742268,0.010680907877169559,0.0,0.13664174031271242,0.9693877551020408,0.34397163120567376,0.030211480362537763,0.0,1.0
0.1101101101101101,0.23823823823823823,0.9484536082474226,0.017356475300400534,0.0,0.16383412644459552,0.9999999999999999,0.37943262411347517,0.04229607250755287,1.0,0.0
0.1111111111111111,0.23223223223223222,0.8969072164948454,0.01535380507343124,0.0,0.15703602991162474,0.9693877551020408,0.3687943262411348,0.0513595166163142,1.0,0.0
0.11211211211211211,0.23423423423423423,0.9175257731958762,0.01602136181575434,0.0,0.15023793337865396,0.9693877551020408,0.375886524822695,0.7401812688821753,0.0,1.0
0.1131131131131131,0.24124124124124124,0.9999999999999999,0.01869158878504673,0.0,0.17063222297756628,0.9693877551020408,0.3971631205673759,0.9123867069486404,0.0,1.0
0.11411411411411411,0.8728728728728729,0.7422680412371134,0.010680907877169559,0.0,0.3745751189666893,0.9183673469387754,0.2730496453900709,0.39274924471299094,1.0,0.0
0.1151151151151151,0.8708708708708709,0.845360824742268,0.014686248331108142,0.0,0.40176750509857245,0.9183673469387754,0.30851063829787234,0.12084592145015105,1.0,0.0
0.11611611611611611,0.8638638638638638,0.7938144329896907,0.012016021361815754,0.0,0.39496940856560164,0.8979591836734693,0.2978723404255319,0.7099697885196374,0.0,1.0
0.11711711711711711,0.8678678678678678,0.7731958762886598,0.011348464619492656,0.0,0.3881713120326309,0.9183673469387754,0.29078014184397166,0.7854984894259819,0.0,1.0
0.1181181181181181,0.8658658658658659,0.7938144329896907,0.013351134846461948,0.0,0.40176750509857245,0.9183673469387754,0.3191489361702128,0.743202416918429,0.0,1.0
0.11911911911911911,0.3213213213213213,0.6082474226804123,0.009345794392523364,0.01020408163265306,0.22501699524133242,0.6122448979591836,0.2624113475177305,0.9697885196374623,0.0,1.0
0.12012012012012012,0.3173173173173173,0.5670103092783505,0.008010680907877168,0.01020408163265306,0.2114208021753909,0.6122448979591836,0.24822695035460995,0.6435045317220544,0.0,1.0
0.12112112112112111,0.31931931931931934,0.5876288659793815,0.008678237650200267,0.01020408163265306,0.21821889870836167,0.5612244897959183,0.25531914893617025,0.8912386706948641,0.0,1.0
0.12212212212212212,0.3183183183183183,0.5360824742268041,0.006675567423230973,0.01020408163265306,0.2046227056424201,0.5102040816326531,0.24113475177304966,0.21148036253776434,0.0,1.0
0.12312312312312312,0.3233233233233233,0.5567010309278351,0.007343124165554072,0.01020408163265306,0.2114208021753909,0.6122448979591836,0.2517730496453901,0.06948640483383686,0.0,1.0
0.12412412412412413,0.7287287287287287,0.5876288659793815,0.008678237650200267,0.01020408163265306,0.11624745071380013,0.7142857142857142,0.2446808510638298,0.6948640483383686,0.0,1.0
0.1251251251251251,0.7237237237237237,0.5360824742268041,0.007343124165554072,0.01020408163265306,0.10944935418082935,0.7346938775510203,0.22695035460992907,0.44410876132930516,0.0,1.0
0.12612612612612611,0.7297297297297297,0.5670103092783505,0.008010680907877168,0.01020408163265306,0.12304554724677091,0.6938775510204082,0.23404255319148937,0.18731117824773413,0.0,1.0
0.12712712712712712,0.7277277277277278,0.6082474226804123,0.009345794392523364,0.01020408163265306,0.12984364377974167,0.6632653061224489,0.24822695035460995,0.6555891238670695,0.0,1.0
0.12812812812812813,0.7257257257257257,0.48453608247422675,0.006008010680907876,0.01020408163265306,0.1026512576478586,0.7142857142857142,0.21985815602836878,0.21148036253776434,0.0,1.0
0.12912912912912913,0.3963963963963964,0.4639175257731959,0.004672897196261683,0.8979591836734693,0.016995241332426927,0.7142857142857142,0.33333333333333337,0.8942598187311178,0.0,1.0
0.1301301301301301,0.39539539539539537,0.5051546391752577,0.006008010680907876,0.836734693877551,0.019034670292318152,0.6938775510204082,0.3546099290780142,0.6193353474320241,0.0,1.0
0.13113113113113112,0.38738738738738737,0.48453608247422675,0.0053404539385847796,0.8673469387755102,0.017675050985724,0.7142857142857142,0.34397163120567376,0.3987915407854985,1.0,0.0
0.13213213213213212,0.3913913913913914,0.4742268041237113,0.0053404539385847796,0.8673469387755102,0.01835486063902108,0.7142857142857142,0.3404255319148936,0.7492447129909365,0.0,1.0
0.13313313313313313,0.3923923923923924,0.5154639175257731,0.006008010680907876,0.8163265306122448,0.019714479945615225,0.6938775510204082,0.3617021276595745,0.3867069486404834,0.0,1.0
0.13413413413413414,0.46446446446446443,0.10309278350515463,0.004672897196261683,0.8163265306122448,0.04010876954452754,0.8979591836734693,0.1099290780141844,0.4169184290030212,0.0,1.0
0.13513513513513511,0.45845845845845845,0.12371134020618557,0.006008010680907876,0.7959183673469387,0.04282800815771585,0.8775510204081632,0.12056737588652482,0.7885196374622356,0.0,1.0
0.13613613613613612,0.45645645645645644,0.11340206185567009,0.0053404539385847796,0.7653061224489796,0.044867437117607066,0.8673469387755102,0.13120567375886527,0.9879154078549849,0.0,1.0
0.13713713713713713,0.46546546546546547,0.11340206185567009,0.0053404539385847796,0.836734693877551,0.04146838885112169,0.8979591836734693,0.11347517730496455,0.2628398791540785,0.0,1.0
0.13813813813813813,0.46146146146146144,0.13402061855670103,0.006675567423230973,0.7653061224489796,0.04826648538409246,0.8673469387755102,0.14184397163120566,0.6283987915407855,0.0,1.0
0.13913913913913914,0.1061061061061061,0.12371134020618557,0.0053404539385847796,0.0510204081632653,0.05166553365057785,0.9387755102040816,0.07801418439716311,0.37462235649546827,0.0,1.0
0.14014014014014015,0.1041041041041041,0.14432989690721648,0.008010680907877168,0.0510204081632653,0.0584636301835486,0.9387755102040816,0.0921985815602837,0.3202416918429003,0.0,1.0
0.14114114114114112,0.10710710710710711,0.13402061855670103,0.006675567423230973,0.0510204081632653,0.056424201223657384,0.9183673469387754,0.09574468085106384,0.10876132930513595,0.0,1.0
0.14214214214214213,0.1091091091091091,0.13402061855670103,0.006675567423230973,0.0510204081632653,0.04146838885112169,0.9693877551020408,0.08156028368794326,0.45317220543806647,0.0,1.0
0.14314314314314314,0.10510510510510511,0.13402061855670103,0.006675567423230973,0.0510204081632653,0.05370496261046908,0.9387755102040816,0.08865248226950355,0.2809667673716012,0.0,1.0
0.14414414414414414,0.38038038038038036,0.44329896907216493,0.004005340453938584,0.8163265306122448,0.014276002719238616,0.7142857142857142,0.3546099290780142,0.40181268882175225,1.0,0.0
0.14514514514514515,0.3763763763763764,0.4639175257731959,0.004672897196261683,0.8163265306122448,0.01563562202583277,0.7142857142857142,0.3617021276595745,0.015105740181268881,1.0,0.0
0.14614614614614613,0.3793793793793794,0.4742268041237113,0.004672897196261683,0.8163265306122448,0.016315431679129848,0.7142857142857142,0.36524822695035464,0.027190332326283987,0.0,1.0
0.14714714714714713,0.3783783783783784,0.4536082474226804,0.004005340453938584,0.836734693877551,0.014955812372535696,0.7142857142857142,0.35815602836879434,0.22054380664652568,0.0,1.0
0.14814814814814814,0.3833833833833834,0.48453608247422675,0.0053404539385847796,0.7959183673469387,0.01835486063902108,0.6938775510204082,0.3723404255319149,0.622356495468278,0.0,1.0
0.14914914914914915,0.6976976976976977,0.12371134020618557,0.006675567423230973,0.0510204081632653,0.03467029231815092,0.9693877551020408,0.07446808510638299,0.2719033232628399,0.0,1.0
0.15015015015015015,0.6966966966966966,0.13402061855670103,0.008678237650200267,0.0510204081632653,0.03602991162474507,0.9693877551020408,0.08156028368794326,0.2719033232628399,1.0,0.0
0.15115115115115116,0.6956956956956957,0.14432989690721648,0.010680907877169559,0.0510204081632653,0.038069340584636305,0.9693877551020408,0.08865248226950355,0.2719033232628399,0.0,1.0
0.15215215215215214,0.6936936936936937,0.15463917525773196,0.013351134846461948,0.0510204081632653,0.04146838885112169,0.9489795918367346,0.09574468085106384,0.0030211480362537764,0.0,1.0
0.15315315315315314,0.6906906906906907,0.11340206185567009,0.006675567423230973,0.0510204081632653,0.03331067301155677,0.9795918367346939,0.07092198581560284,0.24773413897280966,0.0,1.0
0.15415415415415415,0.03403403403403403,0.13402061855670103,0.0053404539385847796,0.9183673469387754,0.007477906186267848,0.8163265306122448,0.14893617021276595,0.3595166163141994,1.0,0.0
0.15515515515515516,0.029029029029029027,0.15463917525773196,0.006675567423230973,0.8979591836734693,0.008837525492862,0.7959183673469387,0.16666666666666669,0.9395770392749244,0.0,1.0
